COUNTRY,CIUDAD,OPS_ZONE,OPS_ZONE_ID,TOTAL_USERS,PRIME_USERS,FOOD_CATEGORY,ORDERS_LAST_4WEEK,GMV_LAST_4WEEK,AVG_TICKET,PEAK_DAY,PEAK_DAY_ORDERS,AVG_CONNECTIVITY_HRS,AVG_GMV_STORE,AVG_ORD_STORE,AVAILABLE_RTS,CANCELLATION_RATE
CO,Bogotá,Chapinero,4,186242,101753,Parrilla,13117,277989.06,21.193036517,Sun,2592,20.120831443650,2438.500526316,115.061404,100,0.028589
CO,Cali,Ingenio Limonar,25,41682,18186,Postres,7510,89801.03,11.957527297,Sun,1590,27.548740188765,1282.871857143,107.285714,100,0.021571
CO,Medellín,Caribe_centro,23,43602,17109,Típica,4811,61537.37,12.790972771,Sun,885,30.512624274707,609.280891089,47.633663,100,0.043026
CO,Bello,Bello,100,21209,6279,Postres,1817,22213.91,12.225597138,Sun,330,29.456025741901,673.148787879,55.060606,100,0.036874
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Pollo,10522,150147.42,14.269855541,Sun,2325,37.905116197368,5561.015555556,389.703704,100,0.017107
CO,Bogotá,Fontibon,10,44683,17740,Hamburguesa,20518,377126.94,18.3802973,Sat,3689,28.403041809886,4489.606428571,244.261905,100,0.029194
CO,Medellín,Poblado_guayabal,17,87006,47538,Sushi,6720,177740.27,26.44944494,Sun,1221,38.029931989196,4557.442820513,172.307692,100,0.039881
CO,Bogotá,Suba,6,28101,10035,Café,481,4858.46,10.100748441,Thu,83,31.118685983333,971.692,96.200000,100,0.031185
CO,Medellín,Poblado_guayabal,17,87006,47538,Pizza,19861,465231.73,23.424385983,Sun,3800,38.623863995759,5409.67127907,230.941860,100,0.034238
CO,Bogotá,Candelaria,11,33321,14501,Hamburguesa,10875,178170.12,16.38345931,Fri,1907,26.862345414667,2509.438309859,153.169014,100,0.037977
CO,Cali,Ingenio Limonar,25,41682,18186,Salchipapas,1929,29470.25,15.277475376,Sun,359,33.841495812799,1841.890625,120.562500,100,0.018144
CO,Medellín,Sabaneta,18,32219,15867,Postres,3238,39134.9,12.086133416,Sun,591,33.471015380228,931.783333333,77.095238,100,0.057443
CO,Bogotá,Candelaria,11,33321,14501,Postres,3130,39644.66,12.666025559,Thu,611,31.154135341485,861.840434783,68.043478,100,0.046965
CO,Bogotá,Fontibon,10,44683,17740,Comida Rápida,1165,14426.32,12.383107296,Sat,240,13.466357879919,171.741904762,13.869048,100,0.102146
CO,Medellín,Caribe_centro,23,43602,17109,Helados,5293,53738.54,10.152756471,Sun,1070,30.364326248898,1310.696097561,129.097561,100,0.025316
CO,Medellín,Laureles_belén,16,95552,42131,Pollo,35320,560322.24,15.86416308,Sun,6862,41.143465255488,9830.214736842,619.649123,100,0.027690
CO,Medellín,Laureles_belén,16,95552,42131,Alitas,2805,55896.09,19.927304813,Sun,555,26.973189909623,1363.319268293,68.414634,100,0.029947
CO,Bogotá,Suba,6,28101,10035,Comida Rápida,1410,17237.32,12.225049645,Sun,295,19.075556396124,218.193924051,17.848101,100,0.104965
CO,Bogotá,Fontibon,10,44683,17740,Postres,3767,47298.32,12.555964959,Thu,619,31.401353149878,945.9664,75.340000,100,0.049111
CO,Pereira,Cuba,247,12065,4236,Mexicana,261,3996.09,15.310689655,Fri,53,15.637070886364,666.015,43.500000,100,0.019157
CO,Barranquilla,Soledad,70,5133,1658,Postres,683,5228.03,7.654509517,Sun,146,16.650188468750,201.078076923,26.269231,100,0.086384
CO,Medellín,Laureles_belén,16,95552,42131,Panadería,9306,110875.01,11.914357404,Fri,1468,44.539913552894,1879.237457627,157.728814,100,0.028046
CO,Bogotá,Usaquén,7,150909,87689,Sushi,16782,448675.68,26.735530926,Sat,3142,36.014752925496,8308.808888889,310.777778,100,0.023299
CO,Bogotá,Usaquén,7,150909,87689,Perros Calientes,3321,56171.26,16.913959651,Fri,631,37.643491031481,1811.976129032,107.129032,100,0.026197
CO,Medellín,Laureles_belén,16,95552,42131,Saludable,13988,213050.19,15.230925794,Wed,2104,44.934175175988,3277.695230769,215.200000,100,0.017229
CO,Soacha,Soacha,194,7503,1561,Postres,636,6416.87,10.089418239,Tue,120,25.516772789773,278.994347826,27.652174,100,0.070755
CO,Ibagué,Jardin,51,499,223,Postres,47,394.79,8.399787234,Sun,20,14.798928625000,131.596666667,15.666667,100,0.021277
CO,Popayan,Popayan Centro,213,8893,2456,Helados,869,7852.87,9.036674338,Sun,216,24.955919556853,523.524666667,57.933333,100,0.033372
CO,Bogotá,Fontibon,10,44683,17740,Mexicana,3192,58091.86,18.199204261,Sat,604,33.666160084041,2323.6744,127.680000,100,0.027569
CO,Bogotá,N/A,0,1544,657,Típica,205,3281.96,16.009560976,Sun,85,23.084267119846,364.662222222,22.777778,100,0.063415
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Parrilla,3544,54249.8,15.307505643,Sat,651,18.790643266633,1808.326666667,118.133333,100,0.024549
CO,Cali,Cali Norte,28,37559,15489,Saludable,4200,58988.3,14.044833333,Thu,726,50.021750819078,1474.7075,105.000000,100,0.011667
CO,Santa Marta,Centro,202,16200,6002,Italiana,147,1841.14,12.524761905,Fri,30,21.845297225000,230.1425,18.375000,100,0.027211
CO,Bucaramanga,Floridablanca,33,16088,6809,Hamburguesa,9101,142834.24,15.694345676,Sun,1615,21.359993076351,3860.384864865,245.972973,100,0.015822
CO,Bogotá,Salitre,5,46619,21220,Pollo,11858,213314.42,17.989072356,Sat,2218,41.300292885417,4024.800377358,223.735849,100,0.031540
CO,Bogotá,Colina,354,106426,56338,Sushi,10078,243695.45,24.180933717,Fri,1928,37.196694921129,4130.431355932,170.813559,100,0.023318
CO,Popayan,Popayan Centro,213,8893,2456,Típica,2408,23067.6,9.579568106,Sun,473,20.361162338235,640.766666667,66.888889,100,0.028654
CO,Cartagena,Manga,318,17501,8014,Saludable,1223,16207.47,13.252224039,Fri,202,63.813893240000,736.703181818,55.590909,100,0.034342
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Sushi,514,9501.92,18.486225681,Sun,102,30.513458666667,1900.384,102.800000,100,0.019455
CO,Valledupar,La elvira,134,4970,2098,Hamburguesa,1212,17820.04,14.7030033,Sun,257,15.162510704545,1980.004444444,134.666667,100,0.029703
CO,Bogotá,Antonio Nariño,8,33946,10278,Pizza,9129,156445.59,17.13720999,Sat,1848,34.151985690544,3400.991086957,198.456522,100,0.031986
CO,Medellín,Itagui_y_la_estrella,21,23582,11701,Pizza,4791,85934.79,17.936712586,Sun,1009,21.000892681633,3906.126818182,217.772727,100,0.021499
CO,Popayan,Popayan Centro,213,8893,2456,Café,926,9938.78,10.733023758,Thu,154,49.470479843750,1242.3475,115.750000,100,0.022678
CO,Neiva,Neiva Centro,216,8456,2409,Comida Rápida,472,4227.52,8.956610169,Sun,85,16.717382595588,201.31047619,22.476190,100,0.048729
CO,Pereira,Pinares Sur,343,20412,6937,Postres,1913,19727.68,10.312430737,Sat,361,34.143931495536,547.991111111,53.138889,100,0.047569
CO,Cali,Cali Norte,28,37559,15489,Comida Rápida,432,4980.15,11.528125,Fri,78,19.929538508360,184.45,16.000000,100,0.048611
CO,Bogotá,Fontibon,10,44683,17740,Alitas,1285,33921.32,26.397914397,Sat,248,35.143781299161,1884.517777778,71.388889,100,0.028794
CO,Bogotá,Bosa,3,10790,2671,Postres,702,6542.68,9.32005698,Sat,126,16.941559376654,251.641538462,27.000000,100,0.074074
CO,Bogotá,Colina,354,106426,56338,Arepas,1433,20547.22,14.338604327,Sat,250,38.471426171154,893.357391304,62.304348,100,0.020935
CO,Pereira,Cuba,247,12065,4236,Panadería,546,5088.29,9.319212454,Sun,103,55.368237375000,848.048333333,91.000000,100,0.018315
CO,Cartagena,La Castellana,262,16568,6280,Pollo,8251,115620.8,14.012943886,Sun,1590,46.691119705910,7708.053333333,550.066667,100,0.049206
CO,Medellín,Poblado_guayabal,17,87006,47538,Alitas,2030,55790.07,27.482793103,Sun,403,35.715860553009,2425.655217391,88.260870,100,0.047783
CO,Cartagena,Bocagrande,72,12172,6396,Helados,1128,13380.71,11.86233156,Sun,290,53.914853797045,1115.059166667,94.000000,100,0.047872
CO,Cali,Pance y ciudad jardin,31,28252,13676,Salchipapas,740,13388.27,18.092256757,Sun,170,36.001403051640,2231.378333333,123.333333,100,0.028378
CO,Barranquilla,Prado,58,24885,13303,Italiana,294,4121.99,14.02037415,Thu,67,23.036011062500,457.998888889,32.666667,100,0.030612
CO,Armenia,Armenia Sur,204,12174,4229,Pollo,5968,86060.39,14.420306635,Sun,1250,28.417339291785,5737.359333333,397.866667,100,0.018599
CO,Cali,Lido Plametto,29,31732,13541,Parrilla,3702,66692.48,18.015256618,Sun,774,30.972407523986,2381.874285714,132.214286,100,0.014317
CO,Bogotá,N/A,0,1544,657,Comida Rápida,21,233.4,11.114285714,Sat,180,9.787916395455,77.8,7.000000,100,0.000000
CO,Bogotá,Salitre,5,46619,21220,Parrilla,2094,47914.08,22.881604585,Sat,431,25.090090395051,1168.636097561,51.073171,100,0.042502
CO,Medellín,Laureles_belén,16,95552,42131,Pescados y Mariscos,470,8870.43,18.873255319,Sun,116,21.579617938571,521.79,27.647059,100,0.038298
CO,Medellín,Laureles_belén,16,95552,42131,Empanadas,1366,12973.78,9.497642753,Sun,257,40.104455272074,564.077391304,59.391304,100,0.039531
CO,Rionegro,Rio Negro,306,9359,3196,Parrilla,650,13165.95,20.255307692,Sun,129,20.982806224357,1462.883333333,72.222222,100,0.030769
CO,Armenia,Centro,102,10389,4193,Postres,1138,12590.3,11.063532513,Sun,190,27.768027500000,1049.191666667,94.833333,100,0.034271
CO,Cartagena,Bocagrande,72,12172,6396,Panadería,497,5775.68,11.621086519,Tue,81,39.489168535714,1155.136,99.400000,100,0.050302
CO,Armenia,Centro,102,10389,4193,Alitas,357,5334.17,14.941652661,Sat,63,34.738032272727,666.77125,44.625000,100,0.112045
CO,Bogotá,Fontibon,10,44683,17740,Desayunos,306,3900.31,12.746111111,Sun,85,17.200562200000,433.367777778,34.000000,100,0.042484
CO,Valledupar,El viajero,128,7185,3198,Hamburguesa,4474,58821.34,13.14737148,Sat,855,14.857334904985,3267.852222222,248.555556,100,0.031739
CO,Armenia,Armenia Sur,204,12174,4229,Comida Rápida,504,5623.07,11.156884921,Sat,106,13.084483896842,216.271923077,19.384615,100,0.081349
CO,Armenia,Centro,102,10389,4193,Hamburguesa,5680,86325.96,15.198232394,Sun,1041,24.685778283077,3453.0384,227.200000,100,0.026761
CO,Barranquilla,Soledad,70,5133,1658,Comida Rápida,400,4693.56,11.7339,Sun,92,8.849770990789,180.521538462,15.384615,100,0.075000
CO,Bogotá,Fontibon,10,44683,17740,Pizza,6489,124656.88,19.210491601,Sat,1328,32.949811106851,3777.481212121,196.636364,100,0.024041
CO,Cúcuta,Cúcuta All,48,19787,4969,Pizza,2359,41994.01,17.801615091,Sun,496,14.072730813218,1024.244146341,57.536585,100,0.018228
CO,Cartagena,La Castellana,262,16568,6280,Café,1643,19076.47,11.610754717,Thu,311,40.527601350000,3179.411666667,273.833333,100,0.026172
CO,Cali,Cali Norte,28,37559,15489,Asiática,4370,77474.06,17.728617849,Sun,800,55.849433390000,3689.240952381,208.095238,100,0.009382
CO,Bogotá,Engativa,9,57519,22705,Arepas,1414,19095.9,13.504879774,Sat,222,24.287059717793,909.328571429,67.333333,100,0.028289
CO,Mosquera/ Funza,Mosquera - Funza,164,8952,2071,Parrilla,636,11030.4,17.343396226,Sun,143,19.780499516001,689.4,39.750000,100,0.018868
CO,Pereira,Cerritos,95,3937,1792,Postres,512,5667.46,11.069257813,Sun,125,32.185488058824,435.958461538,39.384615,100,0.060547
CO,Bogotá,Fontibon,10,44683,17740,Parrilla,1797,37748.07,21.006160267,Sun,330,24.841081933849,1348.145357143,64.178571,100,0.023929
CO,Medellín,Sabaneta,18,32219,15867,Parrilla,2955,56996.96,19.288311337,Sun,591,28.157987039505,1965.412413793,101.896552,100,0.038240
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Saludable,4653,54210.15,11.650580271,Thu,703,51.885443838586,1869.315517241,160.448276,100,0.012895
CO,Medellín,Envigado,22,41166,22944,Mexicana,2025,39317.82,19.416207407,Sat,385,34.475360076861,1355.786896552,69.827586,100,0.035062
CO,Popayan,Popayan Centro,213,8893,2456,Mexicana,627,7973.49,12.716889952,Sun,103,26.484138010000,664.4575,52.250000,100,0.051037
CO,Pasto,Pasto Villas del norte,114,7405,1863,Hamburguesa,4597,58855.75,12.803078094,Sun,878,16.344766395853,2263.682692308,176.807692,100,0.025886
CO,Medellín,Caribe_centro,23,43602,17109,Panadería,980,9489.31,9.682969388,Sun,174,27.273308940223,364.973461538,37.692308,100,0.068367
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Empanadas,3537,29350.54,8.298145321,Sun,557,29.566779262500,2445.878333333,294.750000,100,0.016964
CO,Bogotá,Fontibon,10,44683,17740,Perros Calientes,534,8700.45,16.292977528,Sun,103,25.731027305556,725.0375,44.500000,100,0.031835
CO,Bucaramanga,Cacique y Sur,86,18003,7826,China,1048,14106.42,13.460324427,Sun,271,36.821879821429,2351.07,174.666667,100,0.022901
CO,Barranquilla,Parque Alegra,280,4694,1658,Parrilla,227,4169.11,18.366123348,Thu,44,26.764547868182,833.822,45.400000,100,0.022026
CO,Chía,Cajicá,15,10974,4931,Hamburguesa,4472,89622.89,20.040896691,Sun,872,27.230518131235,3447.034230769,172.000000,100,0.028846
CO,Bogotá,Chapinero,4,186242,101753,Pescados y Mariscos,3801,96739.29,25.45101026,Sat,740,17.386386284912,3454.974642857,135.750000,100,0.031834
CO,Mosquera/ Funza,Mosquera - Funza,164,8952,2071,Jugos y Batidos,263,3260.08,12.395741445,Sat,49,34.479893133333,362.231111111,29.222222,100,0.057034
CO,Manizales,Zona Villapilar,41,9736,3108,Sánduches,1243,17826.28,14.341335479,Sun,215,50.938752550000,4456.57,310.750000,100,0.013677
CO,Barranquilla,Villa Campestre,62,5542,3358,Pizza,2203,47627.89,21.619559691,Sun,594,29.586998444444,7937.981666667,367.166667,100,0.010440
CO,Cartagena,Horizonte Campanos,338,1605,723,Empanadas,247,1995.32,8.078218623,Sun,48,35.120127833333,997.66,123.500000,100,0.020243
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Parrilla,468,9038.51,19.313055556,Sun,111,17.004965510417,903.851,46.800000,100,0.012821
CO,Bogotá,Bosa,3,10790,2671,China,411,4924.81,11.982506083,Sat,104,23.419531443044,328.320666667,27.400000,100,0.070560
CO,Villavicencio,Villavo sur,208,13632,4669,Parrilla,2175,33449.01,15.378855172,Sun,507,31.224181957534,1858.278333333,120.833333,100,0.027126
CO,Ibagué,Guabinal,49,19680,5878,Asiática,1691,25636.15,15.160348906,Sun,367,50.736091600000,5127.23,338.200000,100,0.017150
CO,Rionegro,Llano_grande,108,2737,1413,Pizza,1186,30732.77,25.912959528,Sun,264,59.190596321429,3841.59625,148.250000,100,0.031197
CO,Cali,Cali Norte,28,37559,15489,Perros Calientes,594,9987.24,16.813535354,Sat,103,29.651785398379,1426.748571429,84.857143,100,0.016835
CO,Barranquilla,Centro y nor occidente,65,27061,13148,Jugos y Batidos,520,4123.55,7.929903846,Sun,113,16.834751175000,515.44375,65.000000,100,0.038462
CO,Medellín,Envigado,22,41166,22944,Sushi,2730,76110.35,27.879249084,Sun,602,30.228446724557,3044.414,109.200000,100,0.028938
CO,Tunja,Tunja,199,10964,2746,Italiana,604,6618.71,10.958129139,Sun,113,29.298402232143,735.412222222,67.111111,100,0.069536
CO,Medellín,Alto_de_las_palmas,19,1480,859,India,16,779.33,48.708125,Sun,4,72.211125000000,779.33,16.000000,100,0.000000
CO,Barranquilla,Prado,58,24885,13303,Pollo,8210,110238.87,13.427389769,Sun,1458,39.757127864583,6889.929375,513.125000,100,0.026431
CO,Duitama,Duitama,219,1352,343,Pollo,738,11638.12,15.769810298,Sun,143,29.570307750000,1939.686666667,123.000000,100,0.023035
CO,Bucaramanga,Floridablanca,33,16088,6809,Parrilla,1348,20429.79,15.155630564,Sun,311,18.962088384749,1459.270714286,96.285714,100,0.034125
CO,Bogotá,Antonio Nariño,8,33946,10278,Vegetariana,57,554.6,9.729824561,Sat,12,43.815144333333,184.866666667,19.000000,100,0.140351
CO,Bogotá,Candelaria,11,33321,14501,Asiática,1786,29985.48,16.789182531,Fri,309,28.417103575693,2306.575384615,137.384615,100,0.044793
CO,Medellín,Caribe_centro,23,43602,17109,Empanadas,815,8719.98,10.699361963,Sun,148,36.084341105766,415.237142857,38.809524,100,0.045399
CO,Medellín,Caribe_centro,23,43602,17109,Sushi,1481,27427.65,18.519682647,Sun,294,27.682698536085,1714.228125,92.562500,100,0.046590
CO,Santa Marta,Troncal,342,10414,3936,Pizza,1324,19478.74,14.712039275,Sat,263,21.000951190289,1391.338571429,94.571429,100,0.018882
CO,Barranquilla,Concepción,295,671,330,Comida Rápida,175,1349.97,7.714114286,Sun,55,6.119277463417,149.996666667,19.444444,100,0.274286
CO,Santa Marta,Rodadero,203,5224,2286,Desayunos,270,3436.13,12.726407407,Sun,62,32.921691333333,1145.376666667,90.000000,100,0.011111
CO,Bucaramanga,Cacique y Sur,86,18003,7826,Saludable,867,12119.23,13.978350634,Thu,156,24.545949307692,1211.923,86.700000,100,0.004614
CO,Barranquilla,Soledad,70,5133,1658,Salchipapas,127,1384.41,10.900866142,Sun,38,17.999469197459,138.441,12.700000,100,0.047244
CO,Bogotá,N/A,0,1544,657,Pollo,83,817.51,9.849518072,Sat,17,19.134896363636,163.502,16.600000,100,0.108434
CO,Cartagena,La Castellana,262,16568,6280,Parrilla,1782,22930.88,12.868058361,Sun,383,14.485132153719,716.59,55.687500,100,0.053311
CO,Bogotá,Fontibon,10,44683,17740,Saludable,1346,19925.91,14.803796434,Thu,230,33.797791388342,687.100344828,46.413793,100,0.029718
CO,Santa Marta,Centro,202,16200,6002,Panadería,920,7208.82,7.835673913,Sun,159,28.086756325000,720.882,92.000000,100,0.029348
CO,Bogotá,Kennedy,312,44307,13565,Alitas,853,17545.74,20.569449004,Sun,167,36.158704906006,877.287,42.650000,100,0.041032
CO,Cali,Pance y ciudad jardin,31,28252,13676,Pollo,8770,149055.48,16.996063854,Sun,1694,50.754762250000,13550.498181818,797.272727,100,0.014937
CO,Armenia,Centro,102,10389,4193,Saludable,717,9171.57,12.791589958,Thu,112,35.031305281250,1019.063333333,79.666667,100,0.027894
CO,Cartagena,Bocagrande,72,12172,6396,Comida Rápida,332,5610.15,16.898042169,Sun,78,17.861458875000,935.025,55.333333,100,0.018072
CO,Cartagena,Bocagrande,72,12172,6396,Café,1127,13544.69,12.018358474,Wed,179,68.432432062500,2257.448333333,187.833333,100,0.047028
CO,Cali,Pance y ciudad jardin,31,28252,13676,Comida Rápida,340,6305.81,18.5465,Sat,71,22.639186775000,900.83,48.571429,100,0.002941
CO,Bogotá,Chapinero,4,186242,101753,Experiencias Foodies,91,1211.12,13.309010989,Thu,25,21.576513612871,100.926666667,7.583333,100,0.197802
CO,Cali,Lido Plametto,29,31732,13541,Postres,4508,53063.56,11.770976043,Sun,925,29.311780403368,1434.15027027,121.837838,100,0.018412
CO,Barranquilla,Villa Campestre,62,5542,3358,Panadería,509,6948.3,13.650884086,Sun,133,39.157345000000,1737.075,127.250000,100,0.019646
CO,Bogotá,Colina,354,106426,56338,Vegetariana,788,10182.53,12.921992386,Sat,135,55.523946725164,1131.392222222,87.555556,100,0.016497
CO,Barranquilla,Riomar,56,39619,23745,Italiana,429,8066.09,18.802074592,Sun,78,18.762744815789,1152.298571429,61.285714,100,0.034965
CO,Cartagena,La Castellana,262,16568,6280,Pizza,2062,36256.59,17.583215325,Sun,475,15.933774150440,1294.878214286,73.642857,100,0.052861
CO,Armenia,Centro,102,10389,4193,Típica,413,5196.11,12.581380145,Sun,80,24.810537136364,866.018333333,68.833333,100,0.016949
CO,Medellín,Caribe_centro,23,43602,17109,China,522,8517.03,16.316149425,Sun,140,26.796683912908,774.275454545,47.454545,100,0.042146
CO,Cali,Cali Norte,28,37559,15489,Italiana,3018,48988.66,16.232160371,Sun,507,35.223043423585,3499.19,215.571429,100,0.013585
CO,Cartagena,Bocagrande,72,12172,6396,Típica,181,3614.27,19.968342541,Sun,44,47.696459525000,516.324285714,25.857143,100,0.055249
CO,Tunja,Tunja,199,10964,2746,Comida Rápida,962,9918.5,10.31029106,Fri,175,18.811031242947,583.441176471,56.588235,100,0.047817
CO,Bogotá,Candelaria,11,33321,14501,Empanadas,158,1559.62,9.871012658,Fri,36,25.380028843750,222.802857143,22.571429,100,0.120253
CO,Villavicencio,Villavo sur,208,13632,4669,China,1058,12933.9,12.224858223,Sun,212,37.856716031250,2155.65,176.333333,100,0.021739
CO,Cartagena,Marbella - Crespo,75,6871,3404,Pescados y Mariscos,97,3023.16,31.166597938,Sun,21,27.133858987025,503.86,16.166667,100,0.134021
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Crepes,2709,32411.63,11.964425987,Sun,657,45.934023875000,10803.876666667,903.000000,100,0.014396
CO,Fusagasugá,Fusagasuga,198,1294,427,Salchipapas,13,189.74,14.595384615,Fri,6,7.602842000000,189.74,13.000000,100,0.153846
CO,Santa Marta,Centro,202,16200,6002,Perros Calientes,782,9650.73,12.341086957,Sun,161,26.704586120137,1206.34125,97.750000,100,0.019182
CO,Bucaramanga,Giron,91,903,327,Italiana,10,80.27,8.027,Thu,4,11.407410000000,40.135,5.000000,100,0.100000
CO,Medellín,Laureles_belén,16,95552,42131,Internacional,355,8431.28,23.750084507,Sun,73,14.502350388889,1405.213333333,59.166667,100,0.022535
CO,Manizales,centro,39,17629,5625,Italiana,718,12920.97,17.995779944,Sun,141,18.127367550000,6460.485,359.000000,100,0.004178
CO,Cali,Zona unico oriente,26,20663,7031,Pescados y Mariscos,130,2402.39,18.479923077,Sun,47,12.297974812500,800.796666667,43.333333,100,0.030769
CO,Bogotá,Tunjuelito,258,4316,1278,Típica,778,7080.99,9.101529563,Sun,168,27.727817826622,885.12375,97.250000,100,0.043702
CO,Barranquilla,Villa Campestre,62,5542,3358,Salchipapas,255,2995.01,11.745137255,Sun,65,15.262062666667,2995.01,255.000000,100,0.015686
CO,Medellín,Sabaneta,18,32219,15867,Empanadas,390,3547.7,9.096666667,Sat,64,43.235201408137,443.4625,48.750000,100,0.035897
CO,Cali,Zona unico oriente,26,20663,7031,Café,623,6345.32,10.185104334,Thu,145,28.411073250000,1269.064,124.600000,100,0.025682
CO,Valledupar,El viajero,128,7185,3198,Mexicana,207,2098.86,10.13942029,Sun,51,31.839918086099,699.62,69.000000,100,0.057971
CO,Manizales,Zona La Enea,38,3739,1715,Perros Calientes,20,252.41,12.6205,Sat,6,13.008302350000,252.41,20.000000,100,0.050000
CO,Palmira,Palmira oriente,24,3867,1287,Pollo,1520,20861.26,13.724513158,Sun,307,42.215637500000,3476.876666667,253.333333,100,0.019737
CO,Ibagué,Centro Ricaurte,50,7394,2430,Café,906,10245.99,11.309039735,Thu,181,27.478379545455,1280.74875,113.250000,100,0.016556
CO,Tunja,Tunja,199,10964,2746,Parrilla,968,13197.21,13.633481405,Sun,188,13.339158186000,1199.746363636,88.000000,100,0.027893
CO,Cali,Alfaguara Jamundi,168,5670,2050,Helados,421,4310.96,10.239809976,Sun,124,27.475289305556,718.493333333,70.166667,100,0.028504
CO,Barranquilla,Riomar,56,39619,23745,Jugos y Batidos,1486,16862.97,11.347893674,Thu,273,25.423075105263,2408.995714286,212.285714,100,0.017497
CO,Popayan,Popayan Centro,213,8893,2456,Italiana,170,2496.85,14.687352941,Sun,41,20.720740250000,1248.425,85.000000,100,0.047059
CO,Armenia,Armenia Sur,204,12174,4229,Helados,1336,13111.95,9.814333832,Sun,328,22.715935642857,1638.99375,167.000000,100,0.026198
CO,Bogotá,Bosa,3,10790,2671,Desayunos,35,193.68,5.533714286,Sat,8,12.438460401374,27.668571429,5.000000,100,0.200000
CO,Pereira,SAMARIA_2_PEI,365,2424,1078,Helados,201,1652.43,8.221044776,Sun,52,14.176316200000,550.81,67.000000,100,0.029851
CO,Medellín,Sabaneta,18,32219,15867,Café,1365,17337.46,12.701435897,Thu,263,59.717105090909,1733.746,136.500000,100,0.030769
CO,Soacha,Soacha,194,7503,1561,Sushi,250,4801.39,19.20556,Sat,61,21.462336812500,1600.463333333,83.333333,100,0.044000
CO,Yopal,Yopal,222,2297,792,Helados,361,3525.96,9.767202216,Sun,97,39.018716333333,705.192,72.200000,100,0.024931
CO,Barranquilla,Riomar,56,39619,23745,Alitas,902,20662.31,22.907217295,Sun,218,37.460159208333,5165.5775,225.500000,100,0.011086
CO,Pereira,Pinares_Dosquebradas,35,10361,3673,Helados,1249,11214.66,8.978911129,Sun,299,22.652039138496,801.047142857,89.214286,100,0.026421
CO,Cartagena,Centro Historico,73,4514,2291,Pollo,1708,28050.21,16.422839578,Sun,363,34.309718100000,9350.07,569.333333,100,0.061475
CO,Popayan,Popayan Centro,213,8893,2456,Arepas,80,768.66,9.60825,Fri,16,8.412046762564,384.33,40.000000,100,0.062500
CO,Neiva,Neiva Centro,216,8456,2409,Típica,451,4911.93,10.891197339,Sun,126,17.279820310749,545.77,50.111111,100,0.019956
CO,Armenia,Armenia Sur,204,12174,4229,Vegetariana,31,417.08,13.454193548,Mon,7,42.989866666667,139.026666667,10.333333,100,0.064516
CO,Monteria,Centro,136,12923,4474,Italiana,922,14473.94,15.698416486,Thu,148,22.197880844495,2067.705714286,131.714286,100,0.015184
CO,Bucaramanga,Centro y Cabecera,84,31199,12717,Peruana,80,1335.48,16.6935,Sat,18,48.424886166667,445.16,26.666667,100,0.037500
CO,Bogotá,Usme,296,746,183,Postres,93,623.8,6.707526882,Sun,28,17.811575638889,103.966666667,15.500000,100,0.215054
CO,Cartagena,La Castellana,262,16568,6280,China,279,4173.91,14.960250896,Sat,65,27.504059000000,1043.4775,69.750000,100,0.025090
CO,Tunja,Tunja,199,10964,2746,China,723,7355.15,10.173098202,Sat,154,36.942247071429,1471.03,144.600000,100,0.030429
CO,Popayan,Popayan Norte,212,3436,1128,Comida Rápida,373,3145.15,8.432037534,Sun,73,7.355820241071,285.922727273,33.909091,100,0.088472
CO,Barrancabermeja,Barrancabermeja,149,2429,809,Helados,234,2110.3,9.018376068,Sun,70,43.842662339659,422.06,46.800000,100,0.021368
CO,Cali,Cali Norte,28,37559,15489,Peruana,46,923.67,20.079782609,Sun,20,21.098842125000,923.67,46.000000,100,0.043478
CO,Bogotá,Antonio Nariño,8,33946,10278,Perros Calientes,520,8452.81,16.255403846,Thu,100,24.869089729267,939.201111111,57.777778,100,0.050000
CO,Bogotá,Colina,354,106426,56338,Experiencias Foodies,5,35,7,Mon,3,16.097337333333,11.666666667,1.666667,100,0.400000
CO,Barranquilla,Prado,58,24885,13303,Café,2017,21644.97,10.731269212,Thu,424,31.018401834620,4328.994,403.400000,100,0.014378
CO,Barranquilla,Barranquilla sur,69,3866,1642,Jugos y Batidos,211,1427.96,6.767582938,Sun,35,22.485652500000,713.98,105.500000,100,0.066351
CO,Sincelejo,Sincelejo,200,4516,1280,Alitas,100,1064.06,10.6406,Sun,22,22.129612062500,354.686666667,33.333333,100,0.060000
CO,Valledupar,La elvira,134,4970,2098,Parrilla,99,1116.94,11.282222222,Thu,19,32.667354406250,186.156666667,16.500000,100,0.020202
CO,Cúcuta,Cúcuta All,48,19787,4969,Italiana,348,5289.06,15.198448276,Sun,92,23.229401895527,528.906,34.800000,100,0.068966
CO,Bucaramanga,Piedecuesta,89,2128,767,Comida Rápida,243,2610.24,10.741728395,Sun,50,12.623471958333,372.891428571,34.714286,100,0.069959
